Model,MDO3024
Firmware Version,1.26

Waveform Type,ANALOG,
-2.481e+00,6.24,2.06
-2.480e+00,6.4,2.06
-2.479e+00,6.24,2.06
-2.478e+00,6.24,2.06
-2.477e+00,6.32,2.02
-2.476e+00,6.24,2.1
-2.475e+00,6.24,2.06
-2.474e+00,6.32,1.98
-2.473e+00,6.24,1.98
-2.472e+00,6.24,2.02
-2.471e+00,6.24,2.02
-2.470e+00,6.32,2.02
-2.469e+00,6.32,1.98
-2.468e+00,6.32,1.98
-2.467e+00,6.24,1.98
-2.466e+00,6.24,2.02
-2.465e+00,6.32,1.98
-2.464e+00,6.24,1.98
-2.463e+00,6.24,1.98
-2.462e+00,6.24,1.94
-2.461e+00,6.32,1.98
-2.460e+00,6.24,1.98
-2.459e+00,6.32,1.98
-2.458e+00,6.32,1.94
-2.457e+00,6.32,1.98
-2.456e+00,6.32,1.94
-2.455e+00,6.24,1.94
-2.454e+00,6.24,1.94
-2.453e+00,6.24,1.98
-2.452e+00,6.32,1.98
-2.451e+00,6.24,1.94
-2.450e+00,6.32,1.94
-2.449e+00,6.24,1.94
-2.448e+00,6.24,1.94
-2.447e+00,6.24,1.94
-2.446e+00,6.24,1.94
-2.445e+00,6.32,1.9
-2.444e+00,6.24,1.94
-2.443e+00,6.32,1.9
-2.442e+00,6.24,1.9
-2.441e+00,6.24,1.9
-2.440e+00,6.32,1.9
-2.439e+00,6.24,1.94
-2.438e+00,6.24,1.9
-2.437e+00,6.24,1.9
-2.436e+00,6.24,1.86
-2.435e+00,6.32,1.86
-2.434e+00,6.4,1.9
-2.433e+00,6.24,1.86
-2.432e+00,6.32,1.86
-2.431e+00,6.16,1.86
-2.430e+00,6.32,1.86
-2.429e+00,6.24,1.82
-2.428e+00,6.32,1.86
-2.427e+00,6.4,1.9
-2.426e+00,6.24,1.86
-2.425e+00,6.32,1.86
-2.424e+00,6.32,1.82
-2.423e+00,6.24,1.82
-2.422e+00,6.24,1.82
-2.421e+00,6.24,1.82
-2.420e+00,6.24,1.78
-2.419e+00,6.32,1.82
-2.418e+00,6.32,1.82
-2.417e+00,6.24,1.74
-2.416e+00,6.24,1.78
-2.415e+00,6.24,1.82
-2.414e+00,6.24,1.78
-2.413e+00,6.24,1.78
-2.412e+00,6.24,1.82
-2.411e+00,6.24,1.74
-2.410e+00,6.24,1.74
-2.409e+00,6.24,1.74
-2.408e+00,6.24,1.78
-2.407e+00,6.32,1.74
-2.406e+00,6.32,1.74
-2.405e+00,6.32,1.74
-2.404e+00,6.24,1.74
-2.403e+00,6.16,1.74
-2.402e+00,6.32,1.74
-2.401e+00,6.32,1.74
-2.400e+00,6.24,1.7
-2.399e+00,6.32,1.74
-2.398e+00,6.24,1.7
-2.397e+00,6.24,1.78
-2.396e+00,6.16,1.7
-2.395e+00,6.24,1.74
-2.394e+00,6.24,1.74
-2.393e+00,6.32,1.74
-2.392e+00,6.16,1.7
-2.391e+00,6.32,1.7
-2.390e+00,6.24,1.66
-2.389e+00,6.32,1.66
-2.388e+00,6.24,1.7
-2.387e+00,6.24,1.7
-2.386e+00,6.32,1.66
-2.385e+00,6.24,1.66
-2.384e+00,6.24,1.62
-2.383e+00,6.24,1.66
-2.382e+00,6.24,1.7
-2.381e+00,6.32,1.66
-2.380e+00,6.24,1.62
-2.379e+00,6.24,1.7
-2.378e+00,6.32,1.62
-2.377e+00,6.32,1.62
-2.376e+00,6.24,1.62
-2.375e+00,6.32,1.62
-2.374e+00,6.24,1.58
-2.373e+00,6.24,1.66
-2.372e+00,6.32,1.62
-2.371e+00,6.24,1.54
-2.370e+00,6.24,1.58
-2.369e+00,6.4,1.62
-2.368e+00,6.32,1.58
-2.367e+00,6.24,1.58
-2.366e+00,6.24,1.62
-2.365e+00,6.32,1.58
-2.364e+00,6.32,1.58
-2.363e+00,6.24,1.58
-2.362e+00,6.32,1.54
-2.361e+00,6.24,1.54
-2.360e+00,6.24,1.58
-2.359e+00,6.24,1.58
-2.358e+00,6.32,1.54
-2.357e+00,6.24,1.5
-2.356e+00,6.32,1.54
-2.355e+00,6.24,1.54
-2.354e+00,6.24,1.54
-2.353e+00,6.24,1.54
-2.352e+00,6.24,1.5
-2.351e+00,6.32,1.5
-2.350e+00,6.4,1.5
-2.349e+00,6.32,1.5
-2.348e+00,6.4,1.5
-2.347e+00,6.24,1.54
-2.346e+00,6.24,1.5
-2.345e+00,6.24,1.5
-2.344e+00,6.32,1.54
-2.343e+00,6.32,1.5
-2.342e+00,6.24,1.46
-2.341e+00,6.24,1.46
-2.340e+00,6.24,1.46
-2.339e+00,6.32,1.46
-2.338e+00,6.24,1.38
-2.337e+00,6.24,1.42
-2.336e+00,6.32,1.42
-2.335e+00,6.24,1.46
-2.334e+00,6.16,1.42
-2.333e+00,6.4,1.42
-2.332e+00,6.24,1.46
-2.331e+00,6.32,1.42
-2.330e+00,6.32,1.46
-2.329e+00,6.4,1.42
-2.328e+00,6.24,1.42
-2.327e+00,6.32,1.34
-2.326e+00,6.24,1.38
-2.325e+00,6.24,1.42
-2.324e+00,6.24,1.42
-2.323e+00,6.24,1.42
-2.322e+00,6.24,1.38
-2.321e+00,6.24,1.42
-2.320e+00,6.24,1.38
-2.319e+00,6.32,1.38
-2.318e+00,6.32,1.38
-2.317e+00,6.24,1.34
-2.316e+00,6.24,1.34
-2.315e+00,6.24,1.38
-2.314e+00,6.24,1.34
-2.313e+00,6.32,1.38
-2.312e+00,6.32,1.3
-2.311e+00,6.32,1.34
-2.310e+00,6.32,1.38
-2.309e+00,6.24,1.38
-2.308e+00,6.24,1.34
-2.307e+00,6.24,1.3
-2.306e+00,6.24,1.34
-2.305e+00,6.32,1.3
-2.304e+00,6.24,1.26
-2.303e+00,6.24,1.34
-2.302e+00,6.24,1.3
-2.301e+00,6.4,1.34
-2.300e+00,6.4,1.34
-2.299e+00,6.24,1.3
-2.298e+00,6.32,1.42
-2.297e+00,6.4,1.34
-2.296e+00,6.32,1.3
-2.295e+00,6.24,1.3
-2.294e+00,6.24,1.3
-2.293e+00,6.16,1.3
-2.292e+00,6.32,1.26
-2.291e+00,6.32,1.3
-2.290e+00,6.24,1.3
-2.289e+00,6.24,1.26
-2.288e+00,6.24,1.3
-2.287e+00,6.24,1.3
-2.286e+00,6.32,1.3
-2.285e+00,6.24,1.26
-2.284e+00,6.16,1.26
-2.283e+00,6.32,1.26
-2.282e+00,6.24,1.26
-2.281e+00,6.24,1.26
-2.280e+00,6.24,1.22
-2.279e+00,6.24,1.22
-2.278e+00,6.24,1.26
-2.277e+00,6.24,1.26
-2.276e+00,6.32,1.22
-2.275e+00,6.16,1.22
-2.274e+00,6.32,1.22
-2.273e+00,6.24,1.22
-2.272e+00,6.24,1.22
-2.271e+00,6.32,1.22
-2.270e+00,6.24,1.18
-2.269e+00,6.24,1.18
-2.268e+00,6.24,1.22
-2.267e+00,6.24,1.18
-2.266e+00,6.32,1.18
-2.265e+00,6.24,1.18
-2.264e+00,6.32,1.22
-2.263e+00,6.24,1.22
-2.262e+00,6.24,1.18
-2.261e+00,6.32,1.18
-2.260e+00,6.32,1.18
-2.259e+00,6.32,1.22
-2.258e+00,6.24,1.14
-2.257e+00,6.24,1.18
-2.256e+00,6.32,1.18
-2.255e+00,6.24,1.14
-2.254e+00,6.16,1.1
-2.253e+00,6.24,1.1
-2.252e+00,6.24,1.14
-2.251e+00,6.24,1.14
-2.250e+00,6.24,1.14
-2.249e+00,6.24,1.1
-2.248e+00,6.32,1.14
-2.247e+00,6.24,1.1
-2.246e+00,6.32,1.1
-2.245e+00,6.24,1.14
-2.244e+00,6.24,1.1
-2.243e+00,6.32,1.1
-2.242e+00,6.24,1.1
-2.241e+00,6.24,1.1
-2.240e+00,6.32,1.06
-2.239e+00,6.24,1.02
-2.238e+00,6.24,1.1
-2.237e+00,6.32,1.1
-2.236e+00,6.16,1.1
-2.235e+00,6.24,1.06
-2.234e+00,6.24,1.06
-2.233e+00,6.24,1.06
-2.232e+00,6.24,1.06
-2.231e+00,6.32,1.06
-2.230e+00,6.24,1.06
-2.229e+00,6.32,1.06
-2.228e+00,6.24,1.02
-2.227e+00,6.24,1.02
-2.226e+00,6.32,1.02
-2.225e+00,6.24,1.06
-2.224e+00,6.32,1.02
-2.223e+00,6.32,1.02
-2.222e+00,6.24,1.02
-2.221e+00,6.32,1.02
-2.220e+00,6.24,1.06
-2.219e+00,6.24,1.02
-2.218e+00,6.32,1.02
-2.217e+00,6.32,1.02
-2.216e+00,6.24,1.02
-2.215e+00,6.24,0.98
-2.214e+00,6.24,1.02
-2.213e+00,6.24,1.02
-2.212e+00,6.16,0.94
-2.211e+00,6.24,1.02
-2.210e+00,6.32,1.02
-2.209e+00,6.24,0.98
-2.208e+00,6.32,0.98
-2.207e+00,6.32,1.02
-2.206e+00,6.24,0.98
-2.205e+00,6.24,0.98
-2.204e+00,6.24,1.02
-2.203e+00,6.24,0.98
-2.202e+00,6.24,0.98
-2.201e+00,6.32,0.98
-2.200e+00,6.32,0.98
-2.199e+00,6.24,0.94
-2.198e+00,6.32,0.98
-2.197e+00,6.24,0.94
-2.196e+00,6.24,0.94
-2.195e+00,6.24,0.94
-2.194e+00,6.32,0.98
-2.193e+00,6.24,0.94
-2.192e+00,6.32,0.94
-2.191e+00,6.32,0.94
-2.190e+00,6.24,0.9
-2.189e+00,6.24,0.94
-2.188e+00,6.24,0.94
-2.187e+00,6.32,0.9
-2.186e+00,6.32,0.9
-2.185e+00,6.24,0.9
-2.184e+00,6.24,0.9
-2.183e+00,6.32,0.9
-2.182e+00,6.24,0.9
-2.181e+00,6.24,0.94
-2.180e+00,6.4,0.9
-2.179e+00,6.24,0.9
-2.178e+00,6.24,0.9
-2.177e+00,6.24,0.86
-2.176e+00,6.24,0.86
-2.175e+00,6.32,0.86
-2.174e+00,6.32,0.86
-2.173e+00,6.32,0.9
-2.172e+00,6.24,0.94
-2.171e+00,6.32,0.86
-2.170e+00,6.24,0.86
-2.169e+00,6.32,0.9
-2.168e+00,6.32,0.9
-2.167e+00,6.32,0.86
-2.166e+00,6.24,0.9
-2.165e+00,6.32,0.82
-2.164e+00,6.32,0.82
-2.163e+00,6.24,0.82
-2.162e+00,6.32,0.9
-2.161e+00,6.4,0.82
-2.160e+00,6.32,0.86
-2.159e+00,6.32,0.78
-2.158e+00,6.32,0.82
-2.157e+00,6.16,0.82
-2.156e+00,6.32,0.82
-2.155e+00,6.24,0.82
-2.154e+00,6.32,0.82
-2.153e+00,6.32,0.82
-2.152e+00,6.24,0.82
-2.151e+00,6.24,0.82
-2.150e+00,6.32,0.82
-2.149e+00,6.32,0.82
-2.148e+00,6.24,0.78
-2.147e+00,6.24,0.82
-2.146e+00,6.24,0.78
-2.145e+00,6.32,0.78
-2.144e+00,6.24,0.82
-2.143e+00,6.32,0.82
-2.142e+00,6.24,0.82
-2.141e+00,6.24,0.86
-2.140e+00,6.32,0.78
-2.139e+00,6.24,0.78
-2.138e+00,6.32,0.78
-2.137e+00,6.24,0.78
-2.136e+00,6.24,0.82
-2.135e+00,6.24,0.74
-2.134e+00,6.24,0.74
-2.133e+00,6.24,0.74
-2.132e+00,6.32,0.78
-2.131e+00,6.32,0.78
-2.130e+00,6.32,0.74
-2.129e+00,6.24,0.74
-2.128e+00,6.32,0.7
-2.127e+00,6.24,0.74
-2.126e+00,6.32,0.78
-2.125e+00,6.32,0.74
-2.124e+00,6.24,0.82
-2.123e+00,6.32,0.78
-2.122e+00,6.24,0.7
-2.121e+00,6.24,0.74
-2.120e+00,6.24,0.74
-2.119e+00,6.32,0.74
-2.118e+00,6.32,0.74
-2.117e+00,6.32,0.74
-2.116e+00,6.24,0.7
-2.115e+00,6.24,0.7
-2.114e+00,6.24,0.7
-2.113e+00,6.32,0.66
-2.112e+00,6.24,0.7
-2.111e+00,6.32,0.7
-2.110e+00,6.24,0.7
-2.109e+00,6.24,0.7
-2.108e+00,6.32,0.7
-2.107e+00,6.24,0.7
-2.106e+00,6.32,0.7
-2.105e+00,6.24,0.7
-2.104e+00,6.24,0.74
-2.103e+00,6.24,0.66
-2.102e+00,6.32,0.7
-2.101e+00,6.32,0.7
-2.100e+00,6.32,0.66
-2.099e+00,6.24,0.7
-2.098e+00,6.24,0.7
-2.097e+00,6.32,0.66
-2.096e+00,6.32,0.66
-2.095e+00,6.32,0.66
-2.094e+00,6.24,0.66
-2.093e+00,6.24,0.66
-2.092e+00,6.32,0.66
-2.091e+00,6.24,0.62
-2.090e+00,6.24,0.62
-2.089e+00,6.32,0.66
-2.088e+00,6.32,0.62
-2.087e+00,6.24,0.62
-2.086e+00,6.32,0.62
-2.085e+00,6.24,0.66
-2.084e+00,6.32,0.66
-2.083e+00,6.24,0.66
-2.082e+00,6.16,0.66
-2.081e+00,6.32,0.66
-2.080e+00,6.32,0.62
-2.079e+00,6.24,0.66
-2.078e+00,6.24,0.66
-2.077e+00,6.24,0.66
-2.076e+00,6.24,0.66
-2.075e+00,6.32,0.58
-2.074e+00,6.24,0.58
-2.073e+00,6.24,0.62
-2.072e+00,6.24,0.66
-2.071e+00,6.16,0.66
-2.070e+00,6.32,0.58
-2.069e+00,6.32,0.62
-2.068e+00,6.24,0.62
-2.067e+00,6.24,0.58
-2.066e+00,6.24,0.62
-2.065e+00,6.24,0.62
-2.064e+00,6.24,0.58
-2.063e+00,6.32,0.58
-2.062e+00,6.16,0.66
-2.061e+00,6.24,0.58
-2.060e+00,6.24,0.62
-2.059e+00,6.24,0.62
-2.058e+00,6.32,0.62
-2.057e+00,6.32,0.62
-2.056e+00,6.32,0.58
-2.055e+00,6.24,0.62
-2.054e+00,6.32,0.58
-2.053e+00,6.24,0.54
-2.052e+00,6.4,0.54
-2.051e+00,6.24,0.58
-2.050e+00,6.32,0.58
-2.049e+00,6.24,0.54
-2.048e+00,6.32,0.54
-2.047e+00,6.32,0.62
-2.046e+00,6.32,0.58
-2.045e+00,6.24,0.5
-2.044e+00,6.24,0.58
-2.043e+00,6.16,0.58
-2.042e+00,6.32,0.54
-2.041e+00,6.24,0.58
-2.040e+00,6.32,0.58
-2.039e+00,6.32,0.58
-2.038e+00,6.32,0.54
-2.037e+00,6.24,0.54
-2.036e+00,6.24,0.54
-2.035e+00,6.24,0.54
-2.034e+00,6.32,0.54
-2.033e+00,6.32,0.54
-2.032e+00,6.24,0.54
-2.031e+00,6.24,0.54
-2.030e+00,6.24,0.54
-2.029e+00,6.24,0.54
-2.028e+00,6.24,0.5
-2.027e+00,6.32,0.54
-2.026e+00,6.32,0.5
-2.025e+00,6.24,0.54
-2.024e+00,6.32,0.54
-2.023e+00,6.32,0.46
-2.022e+00,6.24,0.54
-2.021e+00,6.32,0.58
-2.020e+00,6.24,0.5
-2.019e+00,6.32,0.46
-2.018e+00,6.24,0.5
-2.017e+00,6.32,0.54
-2.016e+00,6.16,0.5
-2.015e+00,6.24,0.54
-2.014e+00,6.24,0.46
-2.013e+00,6.24,0.46
-2.012e+00,6.24,0.54
-2.011e+00,6.24,0.5
-2.010e+00,6.24,0.46
-2.009e+00,6.24,0.5
-2.008e+00,6.32,0.5
-2.007e+00,6.24,0.5
-2.006e+00,6.24,0.46
-2.005e+00,6.24,0.46
-2.004e+00,6.24,0.46
-2.003e+00,6.24,0.5
-2.002e+00,6.32,0.42
-2.001e+00,6.16,0.46
-2.000e+00,6.32,0.5
-1.999e+00,6.24,0.46
-1.998e+00,6.16,0.46
-1.997e+00,6.24,0.46
-1.996e+00,6.32,0.5
-1.995e+00,6.32,0.5
-1.994e+00,6.16,0.5
-1.993e+00,6.24,0.5
-1.992e+00,6.32,0.5
-1.991e+00,6.24,0.46
-1.990e+00,6.32,0.46
-1.989e+00,6.32,0.46
-1.988e+00,6.24,0.46
-1.987e+00,6.24,0.46
-1.986e+00,6.24,0.46
-1.985e+00,6.32,0.46
-1.984e+00,6.32,0.46
-1.983e+00,6.24,0.46
-1.982e+00,6.24,0.46
-1.981e+00,6.32,0.42
-1.980e+00,6.24,0.42
-1.979e+00,6.32,0.46
-1.978e+00,6.32,0.46
-1.977e+00,6.32,0.42
-1.976e+00,6.24,0.46
-1.975e+00,6.24,0.46
-1.974e+00,6.24,0.46
-1.973e+00,6.24,0.46
-1.972e+00,6.32,0.42
-1.971e+00,6.32,0.42
-1.970e+00,6.24,0.46
-1.969e+00,6.32,0.42
-1.968e+00,6.24,0.42
-1.967e+00,6.32,0.42
-1.966e+00,6.24,0.42
-1.965e+00,6.32,0.46
-1.964e+00,6.32,0.42
-1.963e+00,6.32,0.46
-1.962e+00,6.24,0.42
-1.961e+00,6.24,0.42
-1.960e+00,6.32,0.42
-1.959e+00,6.32,0.38
-1.958e+00,6.32,0.42
-1.957e+00,6.4,0.38
-1.956e+00,6.24,0.42
-1.955e+00,6.32,0.42
-1.954e+00,6.24,0.42
-1.953e+00,6.24,0.38
-1.952e+00,6.24,0.42
-1.951e+00,6.24,0.42
-1.950e+00,6.32,0.42
-1.949e+00,6.32,0.38
-1.948e+00,6.24,0.42
-1.947e+00,6.32,0.38
-1.946e+00,6.32,0.38
-1.945e+00,6.16,0.42
-1.944e+00,6.24,0.42
-1.943e+00,6.32,0.42
-1.942e+00,6.4,0.42
-1.941e+00,6.24,0.38
-1.940e+00,6.32,0.34
-1.939e+00,6.32,0.38
-1.938e+00,6.32,0.42
-1.937e+00,6.32,0.42
-1.936e+00,6.32,0.38
-1.935e+00,6.24,0.38
-1.934e+00,6.24,0.42
-1.933e+00,6.16,0.38
-1.932e+00,6.32,0.42
-1.931e+00,6.24,0.42
-1.930e+00,6.32,0.38
-1.929e+00,6.4,0.38
-1.928e+00,6.24,0.42
-1.927e+00,6.4,0.38
-1.926e+00,6.24,0.38
-1.925e+00,6.24,0.38
-1.924e+00,6.24,0.38
-1.923e+00,6.32,0.34
-1.922e+00,6.24,0.38
-1.921e+00,6.24,0.42
-1.920e+00,6.24,0.34
-1.919e+00,6.24,0.34
-1.918e+00,6.24,0.38
-1.917e+00,6.24,0.38
-1.916e+00,6.32,0.38
-1.915e+00,6.32,0.34
-1.914e+00,6.24,0.34
-1.913e+00,6.32,0.34
-1.912e+00,6.24,0.34
-1.911e+00,6.32,0.38
-1.910e+00,6.24,0.38
-1.909e+00,6.24,0.3
-1.908e+00,6.24,0.3
-1.907e+00,6.32,0.38
-1.906e+00,6.32,0.38
-1.905e+00,6.16,0.38
-1.904e+00,6.24,0.3
-1.903e+00,6.24,0.34
-1.902e+00,6.24,0.34
-1.901e+00,6.24,0.3
-1.900e+00,6.24,0.34
-1.899e+00,6.24,0.34
-1.898e+00,6.24,0.34
-1.897e+00,6.24,0.34
-1.896e+00,6.24,0.34
-1.895e+00,6.24,0.34
-1.894e+00,6.24,0.34
-1.893e+00,6.32,0.34
-1.892e+00,6.24,0.34
-1.891e+00,6.4,0.38
-1.890e+00,6.24,0.34
-1.889e+00,6.32,0.38
-1.888e+00,6.32,0.34
-1.887e+00,6.24,0.3
-1.886e+00,6.24,0.3
-1.885e+00,6.24,0.34
-1.884e+00,6.24,0.3
-1.883e+00,6.24,0.3
-1.882e+00,6.24,0.34
-1.881e+00,6.4,0.3
-1.880e+00,6.32,0.3
-1.879e+00,6.32,0.34
-1.878e+00,6.32,0.3
-1.877e+00,6.16,0.3
-1.876e+00,6.32,0.34
-1.875e+00,6.24,0.34
-1.874e+00,6.32,0.3
-1.873e+00,6.24,0.34
-1.872e+00,6.32,0.3
-1.871e+00,6.24,0.34
-1.870e+00,6.24,0.34
-1.869e+00,6.24,0.38
-1.868e+00,6.24,0.34
-1.867e+00,6.24,0.3
-1.866e+00,6.24,0.3
-1.865e+00,6.24,0.3
-1.864e+00,6.24,0.34
-1.863e+00,6.32,0.34
-1.862e+00,6.24,0.3
-1.861e+00,6.24,0.3
-1.860e+00,6.24,0.3
-1.859e+00,6.24,0.3
-1.858e+00,6.32,0.3
-1.857e+00,6.24,0.34
-1.856e+00,6.24,0.34
-1.855e+00,6.24,0.34
-1.854e+00,6.4,0.34
-1.853e+00,6.24,0.3
-1.852e+00,6.24,0.34
-1.851e+00,6.32,0.34
-1.850e+00,6.4,0.34
-1.849e+00,6.32,0.3
-1.848e+00,6.32,0.3
-1.847e+00,6.24,0.34
-1.846e+00,6.4,0.3
-1.845e+00,6.24,0.3
-1.844e+00,6.32,0.3
-1.843e+00,6.24,0.3
-1.842e+00,6.32,0.3
-1.841e+00,6.24,0.3
-1.840e+00,6.24,0.3
-1.839e+00,6.32,0.3
-1.838e+00,6.32,0.3
-1.837e+00,6.24,0.26
-1.836e+00,6.32,0.3
-1.835e+00,6.24,0.26
-1.834e+00,6.32,0.3
-1.833e+00,6.16,0.34
-1.832e+00,6.32,0.3
-1.831e+00,6.24,0.3
-1.830e+00,6.32,0.3
-1.829e+00,6.24,0.26
-1.828e+00,6.24,0.3
-1.827e+00,6.32,0.3
-1.826e+00,6.24,0.34
-1.825e+00,6.32,0.3
-1.824e+00,6.32,0.3
-1.823e+00,6.16,0.3
-1.822e+00,6.24,0.3
-1.821e+00,6.16,0.26
-1.820e+00,6.32,0.3
-1.819e+00,6.24,0.26
-1.818e+00,6.24,0.26
-1.817e+00,6.24,0.3
-1.816e+00,6.24,0.26
-1.815e+00,6.32,0.3
-1.814e+00,6.32,0.26
-1.813e+00,6.32,0.26
-1.812e+00,6.32,0.3
-1.811e+00,6.24,0.26
-1.810e+00,6.32,0.3
-1.809e+00,6.24,0.3
-1.808e+00,6.16,0.3
-1.807e+00,6.4,0.3
-1.806e+00,6.32,0.34
-1.805e+00,6.32,0.3
-1.804e+00,6.32,0.3
-1.803e+00,6.32,0.26
-1.802e+00,6.32,0.3
-1.801e+00,6.24,0.3
-1.800e+00,6.32,0.34
-1.799e+00,6.24,0.26
-1.798e+00,6.24,0.3
-1.797e+00,6.24,0.3
-1.796e+00,6.24,0.26
-1.795e+00,6.24,0.26
-1.794e+00,6.24,0.26
-1.793e+00,6.24,0.26
-1.792e+00,6.32,0.3
-1.791e+00,6.24,0.26
-1.790e+00,6.24,0.26
-1.789e+00,6.32,0.3
-1.788e+00,6.32,0.3
-1.787e+00,6.24,0.3
-1.786e+00,6.24,0.26
-1.785e+00,6.32,0.3
-1.784e+00,6.32,0.3
-1.783e+00,6.24,0.3
-1.782e+00,6.24,0.3
-1.781e+00,6.24,0.34
-1.780e+00,6.24,0.3
-1.779e+00,6.24,0.3
-1.778e+00,6.24,0.38
-1.777e+00,6.24,0.26
-1.776e+00,6.16,0.3
-1.775e+00,6.24,0.26
-1.774e+00,6.32,0.26
-1.773e+00,6.24,0.3
-1.772e+00,6.32,0.34
-1.771e+00,6.32,0.26
-1.770e+00,6.32,0.3
-1.769e+00,6.32,0.26
-1.768e+00,6.24,0.3
-1.767e+00,6.24,0.3
-1.766e+00,6.24,0.3
-1.765e+00,6.32,0.26
-1.764e+00,6.24,0.3
-1.763e+00,6.24,0.34
-1.762e+00,6.24,0.3
-1.761e+00,6.32,0.3
-1.760e+00,6.24,0.3
-1.759e+00,6.24,0.3
-1.758e+00,6.24,0.3
-1.757e+00,6.24,0.3
-1.756e+00,6.32,0.3
-1.755e+00,6.24,0.34
-1.754e+00,6.32,0.3
-1.753e+00,6.32,0.26
-1.752e+00,6.32,0.3
-1.751e+00,6.32,0.3
-1.750e+00,6.32,0.34
-1.749e+00,6.32,0.3
-1.748e+00,6.24,0.3
-1.747e+00,6.24,0.26
-1.746e+00,6.24,0.26
-1.745e+00,6.24,0.3
-1.744e+00,6.24,0.3
-1.743e+00,6.24,0.3
-1.742e+00,6.32,0.34
-1.741e+00,6.24,0.3
-1.740e+00,6.32,0.3
-1.739e+00,6.32,0.3
-1.738e+00,6.32,0.3
-1.737e+00,6.24,0.3
-1.736e+00,6.24,0.3
-1.735e+00,6.16,0.34
-1.734e+00,6.32,0.3
-1.733e+00,6.24,0.3
-1.732e+00,6.24,0.3
-1.731e+00,6.4,0.26
-1.730e+00,6.16,0.3
-1.729e+00,6.32,0.34
-1.728e+00,6.24,0.3
-1.727e+00,6.32,0.3
-1.726e+00,6.32,0.3
-1.725e+00,6.32,0.3
-1.724e+00,6.32,0.3
-1.723e+00,6.32,0.3
-1.722e+00,6.32,0.34
-1.721e+00,6.32,0.3
-1.720e+00,6.32,0.3
-1.719e+00,6.32,0.3
-1.718e+00,6.24,0.3
-1.717e+00,6.24,0.34
-1.716e+00,6.24,0.26
-1.715e+00,6.24,0.34
-1.714e+00,6.32,0.34
-1.713e+00,6.32,0.34
-1.712e+00,6.32,0.34
-1.711e+00,6.24,0.3
-1.710e+00,6.32,0.3
-1.709e+00,6.4,0.34
-1.708e+00,6.24,0.34
-1.707e+00,6.24,0.34
-1.706e+00,6.24,0.3
-1.705e+00,6.24,0.38
-1.704e+00,6.32,0.34
-1.703e+00,6.24,0.34
-1.702e+00,6.24,0.34
-1.701e+00,6.24,0.34
-1.700e+00,6.24,0.34
-1.699e+00,6.24,0.34
-1.698e+00,6.24,0.34
-1.697e+00,6.24,0.34
-1.696e+00,6.32,0.34
-1.695e+00,6.24,0.34
-1.694e+00,6.32,0.42
-1.693e+00,6.24,0.34
-1.692e+00,6.24,0.34
-1.691e+00,6.32,0.38
-1.690e+00,6.32,0.3
-1.689e+00,6.32,0.3
-1.688e+00,6.16,0.34
-1.687e+00,6.32,0.34
-1.686e+00,6.32,0.34
-1.685e+00,6.32,0.34
-1.684e+00,6.24,0.34
-1.683e+00,6.24,0.3
-1.682e+00,6.24,0.34
-1.681e+00,6.24,0.3
-1.680e+00,6.16,0.34
-1.679e+00,6.24,0.38
-1.678e+00,6.32,0.34
-1.677e+00,6.4,0.42
-1.676e+00,6.24,0.38
-1.675e+00,6.24,0.34
-1.674e+00,6.32,0.38
-1.673e+00,6.24,0.38
-1.672e+00,6.24,0.38
-1.671e+00,6.24,0.34
-1.670e+00,6.32,0.38
-1.669e+00,6.32,0.38
-1.668e+00,6.24,0.34
-1.667e+00,6.32,0.42
-1.666e+00,6.16,0.34
-1.665e+00,6.24,0.38
-1.664e+00,6.32,0.34
-1.663e+00,6.24,0.34
-1.662e+00,6.32,0.38
-1.661e+00,6.24,0.38
-1.660e+00,6.32,0.38
-1.659e+00,6.32,0.38
-1.658e+00,6.24,0.34
-1.657e+00,6.16,0.38
-1.656e+00,6.24,0.38
-1.655e+00,6.32,0.38
-1.654e+00,6.32,0.34
-1.653e+00,6.32,0.38
-1.652e+00,6.4,0.38
-1.651e+00,6.32,0.38
-1.650e+00,6.16,0.38
-1.649e+00,6.24,0.38
-1.648e+00,6.32,0.38
-1.647e+00,6.32,0.38
-1.646e+00,6.4,0.38
-1.645e+00,6.32,0.34
-1.644e+00,6.24,0.42
-1.643e+00,6.24,0.38
-1.642e+00,6.24,0.38
-1.641e+00,6.24,0.38
-1.640e+00,6.32,0.38
-1.639e+00,6.32,0.42
-1.638e+00,6.24,0.42
-1.637e+00,6.32,0.38
-1.636e+00,6.24,0.42
-1.635e+00,6.32,0.46
-1.634e+00,6.24,0.42
-1.633e+00,6.32,0.42
-1.632e+00,6.32,0.38
-1.631e+00,6.32,0.38
-1.630e+00,6.4,0.46
-1.629e+00,6.32,0.42
-1.628e+00,6.32,0.38
-1.627e+00,6.32,0.42
-1.626e+00,6.24,0.46
-1.625e+00,6.24,0.42
-1.624e+00,6.24,0.42
-1.623e+00,6.24,0.42
-1.622e+00,6.32,0.46
-1.621e+00,6.32,0.46
-1.620e+00,6.32,0.46
-1.619e+00,6.24,0.38
-1.618e+00,6.24,0.46
-1.617e+00,6.24,0.42
-1.616e+00,6.24,0.42
-1.615e+00,6.24,0.42
-1.614e+00,6.32,0.42
-1.613e+00,6.32,0.42
-1.612e+00,6.32,0.42
-1.611e+00,6.32,0.42
-1.610e+00,6.32,0.46
